customer_id,signup_date,plan,acquisition_channel,mrr,avg_logins_per_month,support_tickets_opened,nps_score,churn_date,is_churned
S200477,2022-04-18,Basic,Organic,30.87,2.8,0,,2023-02-18,True
S200984,2022-05-01,Basic,Sales-led,26.2,5.6,0,-28.0,2022-12-01,True
S202064,2022-06-07,Pro,Sales-led,108.04,6.9,1,5.0,2022-09-07,True
S201811,2022-07-10,Basic,Organic,30.01,10.4,4,5.0,2023-07-10,True
S200262,2024-03-23,Basic,Paid Ads,30.98,6.4,1,33.0,,False
S201081,2023-05-25,Enterprise,Paid Ads,472.55,4.9,3,35.0,,False
S200429,2024-11-20,Pro,Organic,90.68,2.1,0,,,False
S200249,2024-07-10,Pro,Referral,90.8,4.4,2,76.0,,False
S202968,2024-03-12,Basic,Organic,28.09,5.1,1,19.0,2024-10-12,True
S202810,2022-12-05,Basic,Referral,27.82,20.6,1,3.0,,False
S200019,2023-12-21,Basic,Content/SEO,27.07,7.9,1,32.0,,False
S202519,2022-02-06,Basic,Organic,30.01,10.0,1,55.0,2024-06-06,True
S201882,2023-04-17,Pro,Paid Ads,99.64,6.5,2,44.0,,False
S200658,2024-08-01,Pro,Sales-led,96.95,9.6,2,46.0,,False
S202975,2022-12-11,Basic,Paid Ads,30.26,7.1,1,18.0,2023-11-11,True
S202053,2024-05-11,Basic,Organic,30.25,9.6,0,23.0,,False
S200806,2023-11-23,Basic,Organic,29.19,2.7,2,34.0,2024-03-23,True
S201509,2024-01-03,Pro,Content/SEO,108.01,16.9,1,8.0,2024-03-03,True
S202310,2023-12-21,Basic,Sales-led,30.17,0.8,3,53.0,,False
S200921,2022-03-02,Pro,Referral,90.58,10.3,1,,,False
S200818,2023-09-03,Pro,Paid Ads,106.36,14.0,3,18.0,2024-09-03,True
S202661,2024-05-18,Basic,Content/SEO,27.01,16.6,0,100.0,2024-08-18,True
S200342,2023-11-02,Basic,Organic,27.79,4.4,2,35.0,,False
S200353,2024-04-10,Basic,Sales-led,30.85,11.7,2,38.0,2024-12-10,True
S200520,2024-02-15,Pro,Paid Ads,100.31,1.2,1,41.0,2024-05-15,True
S201978,2022-10-13,Pro,Organic,105.26,0.9,1,32.0,2023-01-13,True
S200015,2022-04-30,Basic,Sales-led,27.71,10.8,1,21.0,2024-03-30,True
S201913,2023-08-24,Enterprise,Referral,494.32,4.7,2,,,False
S200842,2024-05-05,Basic,Content/SEO,30.58,10.1,0,19.0,,False
S200564,2024-09-27,Basic,Referral,30.53,22.4,1,77.0,,False
S202307,2024-08-02,Pro,Referral,99.25,8.8,0,66.0,2024-12-02,True
S202992,2024-07-17,Basic,Sales-led,31.04,8.0,2,69.0,,False
S200051,2023-05-18,Basic,Organic,28.31,16.4,2,61.0,2023-12-18,True
S201942,2024-05-15,Pro,Organic,90.06,9.6,1,74.0,,False
S202076,2024-10-04,Enterprise,Paid Ads,524.96,2.6,0,54.0,,False
S202828,2023-01-07,Basic,Paid Ads,26.33,6.0,1,41.0,,False
S202706,2022-08-25,Enterprise,Referral,478.2,22.5,2,42.0,2024-07-25,True
S201594,2022-09-22,Pro,Referral,99.72,7.5,0,22.0,,False
S201920,2024-06-02,Basic,Content/SEO,28.7,21.1,1,52.0,,False
S200394,2024-01-04,Basic,Referral,28.35,13.3,1,,2024-10-04,True
S202095,2024-02-26,Basic,Organic,30.12,8.6,1,,2024-12-26,True
S200831,2022-04-15,Basic,Sales-led,27.87,13.0,0,44.0,2022-11-15,True
S200447,2024-09-09,Enterprise,Organic,490.73,8.2,3,61.0,,False
S201323,2023-08-19,Pro,Referral,106.45,8.2,0,49.0,,False
S200971,2023-11-16,Basic,Organic,28.11,4.9,0,26.0,,False
S202454,2024-01-28,Basic,Content/SEO,26.29,14.3,2,,,False
S202530,2022-11-24,Basic,Organic,27.75,13.1,1,30.0,2023-12-24,True
S201855,2024-03-20,Basic,Paid Ads,27.28,14.7,2,,2024-04-20,True
S200042,2022-03-07,Basic,Referral,28.6,1.1,0,5.0,2023-01-07,True
S202786,2023-12-13,Basic,Paid Ads,29.24,21.7,2,84.0,2024-07-13,True
S201387,2023-05-16,Enterprise,Sales-led,450.23,5.7,2,57.0,2023-07-16,True
S202745,2024-03-25,Pro,Sales-led,103.03,7.3,2,,2024-07-25,True
S201383,2022-03-23,Basic,Organic,30.9,8.4,3,65.0,2022-08-23,True
S201376,2022-05-28,Enterprise,Sales-led,469.98,8.3,5,48.0,2023-04-28,True
S202951,2024-03-26,Basic,Content/SEO,27.05,5.9,0,25.0,,False
S200430,2024-08-27,Pro,Organic,104.83,1.4,0,-25.0,,False
S200075,2022-06-30,Pro,Paid Ads,107.73,6.1,0,,,False
S201251,2022-07-28,Pro,Content/SEO,107.45,4.8,2,2.0,2023-09-28,True
S200638,2022-11-20,Pro,Sales-led,96.16,7.3,0,47.0,,False
S202010,2022-10-15,Basic,Paid Ads,27.82,4.2,0,69.0,2023-12-15,True
S202884,2023-04-17,Basic,Organic,29.81,7.9,1,,,False
S200155,2022-05-09,Basic,Content/SEO,28.34,2.1,0,13.0,2023-07-09,True
S201872,2024-07-07,Basic,Content/SEO,30.19,6.0,1,100.0,2024-10-07,True
S201176,2024-09-11,Enterprise,Organic,524.94,12.5,0,39.0,,False
S200352,2024-08-15,Enterprise,Organic,453.3,4.6,2,36.0,,False
S202590,2022-09-22,Pro,Referral,108.8,14.4,0,9.0,2024-06-22,True
S201290,2023-06-05,Pro,Organic,91.3,9.1,3,60.0,,False
S201371,2022-01-18,Basic,Organic,29.72,7.2,1,18.0,2022-10-18,True
S201867,2022-03-29,Pro,Paid Ads,89.12,7.8,4,12.0,2024-02-29,True
S201941,2024-02-08,Pro,Sales-led,92.53,15.4,1,4.0,,False
S200694,2024-10-26,Basic,Referral,27.71,4.2,2,16.0,,False
S202991,2024-06-04,Enterprise,Organic,538.39,2.8,1,9.0,,False
S200813,2022-02-03,Basic,Sales-led,28.03,1.1,0,,2024-01-03,True
S201497,2024-01-07,Basic,Organic,29.07,7.0,0,,2024-05-07,True
S202042,2024-10-20,Pro,Sales-led,104.65,2.4,1,-2.0,,False
S201793,2023-09-06,Enterprise,Paid Ads,469.4,2.0,3,28.0,2024-03-06,True
S200119,2022-04-13,Enterprise,Paid Ads,471.62,6.9,1,,,False
S202659,2022-05-02,Pro,Paid Ads,101.23,9.9,1,65.0,2022-11-02,True
S202479,2022-06-26,Basic,Sales-led,31.29,3.6,0,52.0,2024-05-26,True
S200158,2023-10-25,Basic,Organic,28.27,9.5,5,48.0,2024-08-25,True
S200746,2024-11-14,Pro,Sales-led,90.79,4.2,0,54.0,,False
S200189,2024-09-05,Pro,Paid Ads,100.06,8.5,0,54.0,,False
S202348,2022-09-22,Basic,Content/SEO,29.9,6.5,2,40.0,,False
S202192,2023-02-05,Basic,Organic,30.24,12.3,2,44.0,2024-02-05,True
S200956,2023-06-20,Basic,Organic,26.4,5.4,0,66.0,2024-04-20,True
S200851,2023-11-28,Basic,Sales-led,27.16,11.2,0,-15.0,,False
S202718,2022-07-17,Pro,Organic,91.12,9.5,4,46.0,2023-07-17,True
S202229,2024-05-25,Pro,Organic,104.07,2.2,1,,,False
S202574,2023-03-22,Basic,Referral,30.57,9.6,2,28.0,2024-07-22,True
S202129,2024-01-10,Pro,Paid Ads,103.01,20.6,1,31.0,,False
S201225,2022-04-28,Basic,Referral,28.75,8.7,2,,,False
S202679,2023-10-19,Basic,Content/SEO,28.0,12.5,2,55.0,,False
S202575,2022-01-24,Pro,Content/SEO,108.56,5.6,0,30.0,,False
S201842,2022-11-05,Pro,Paid Ads,103.0,7.1,1,,2023-12-05,True
S202295,2022-06-14,Basic,Organic,29.77,3.4,0,-1.0,2023-09-14,True
S201914,2023-10-07,Basic,Content/SEO,28.39,11.4,2,37.0,2024-05-07,True
S200064,2022-08-29,Pro,Paid Ads,89.16,10.2,2,10.0,2024-12-29,True
S200849,2023-02-26,Basic,Content/SEO,31.01,3.8,0,47.0,,False
S202188,2023-05-21,Enterprise,Paid Ads,494.92,10.7,3,,,False
S202903,2024-07-30,Pro,Organic,102.03,19.4,1,42.0,,False
S201801,2023-08-24,Basic,Referral,31.13,3.4,1,83.0,,False
S202215,2022-07-03,Pro,Organic,108.15,9.7,2,82.0,2022-11-03,True
S200740,2022-04-17,Basic,Content/SEO,29.56,4.8,3,64.0,2023-07-17,True
S202318,2022-05-14,Basic,Paid Ads,30.07,4.4,1,3.0,,False
S200523,2024-05-21,Enterprise,Organic,483.96,0.7,1,76.0,,False
S200954,2024-02-22,Basic,Paid Ads,26.13,7.4,3,,2024-06-22,True
S202686,2022-05-27,Pro,Organic,98.85,9.0,0,,2024-07-27,True
S202233,2023-07-03,Basic,Sales-led,28.28,5.8,1,10.0,,False
S201616,2023-12-19,Pro,Paid Ads,90.8,10.1,0,48.0,,False
S201214,2022-03-23,Enterprise,Organic,474.03,23.0,1,45.0,2023-07-23,True
S202459,2024-06-03,Basic,Referral,28.55,25.6,1,,,False
S202147,2022-01-23,Basic,Paid Ads,27.95,5.6,2,6.0,2023-02-23,True
S201418,2022-12-25,Enterprise,Sales-led,507.41,4.4,1,86.0,,False
S201384,2022-06-11,Pro,Sales-led,95.52,5.7,2,29.0,,False
S202251,2024-04-24,Basic,Paid Ads,27.64,5.4,1,36.0,,False
S200886,2022-07-16,Basic,Paid Ads,28.94,15.4,0,53.0,2024-04-16,True
S201330,2024-10-20,Pro,Paid Ads,103.91,14.4,0,45.0,,False
S200839,2022-09-18,Pro,Referral,105.9,11.6,0,35.0,,False
S201238,2022-09-21,Basic,Content/SEO,29.76,5.5,1,,,False
S201820,2023-10-09,Basic,Sales-led,29.17,15.5,4,59.0,2023-11-09,True
S202119,2023-02-18,Enterprise,Organic,478.52,12.0,0,27.0,2023-04-18,True
S200587,2024-04-17,Basic,Content/SEO,28.27,0.2,2,66.0,2024-10-17,True
S200063,2022-07-19,Basic,Paid Ads,28.99,1.8,1,58.0,2023-06-19,True
S200296,2024-08-29,Pro,Organic,105.49,3.9,2,54.0,2024-11-29,True
S202244,2023-03-04,Pro,Organic,94.11,3.7,1,35.0,2024-08-04,True
S202949,2022-05-14,Enterprise,Paid Ads,482.96,16.3,1,44.0,,False
S201967,2023-01-11,Pro,Sales-led,90.61,1.0,0,,2023-06-11,True
S201098,2024-09-02,Basic,Organic,30.11,6.1,1,,,False
S202241,2022-02-25,Basic,Paid Ads,29.48,13.4,2,7.0,2023-05-25,True
S201121,2024-07-06,Basic,Organic,28.42,5.5,0,43.0,,False
S201307,2024-04-10,Basic,Referral,31.66,9.0,0,,2024-12-10,True
S200677,2022-08-16,Pro,Paid Ads,92.98,8.3,1,34.0,2024-04-16,True
S201021,2023-09-02,Enterprise,Paid Ads,475.9,7.7,0,34.0,,False
S201320,2023-06-07,Basic,Content/SEO,30.4,3.9,0,40.0,,False
S202284,2023-08-27,Basic,Paid Ads,26.29,1.2,0,2.0,2024-02-27,True
S202700,2022-11-15,Basic,Content/SEO,27.07,3.3,3,,2024-05-15,True
S200450,2023-09-24,Pro,Referral,100.49,4.1,2,26.0,,False
S200810,2022-02-03,Pro,Sales-led,99.08,5.4,2,37.0,,False
S202109,2024-07-19,Basic,Content/SEO,30.04,4.6,1,50.0,,False
S202065,2022-02-04,Basic,Content/SEO,31.27,6.6,3,,,False
S200442,2023-02-09,Basic,Organic,30.03,18.4,1,,,False
S201554,2024-02-05,Pro,Organic,90.37,5.0,2,40.0,,False
S200163,2024-01-17,Basic,Paid Ads,26.82,18.1,3,14.0,,False
S201562,2023-08-27,Pro,Sales-led,102.12,1.0,2,,,False
S202317,2023-09-30,Enterprise,Paid Ads,513.5,3.1,2,,,False
S201770,2023-04-09,Basic,Organic,27.06,19.4,1,17.0,,False
S202600,2022-11-01,Basic,Organic,29.14,4.1,2,46.0,,False
S201421,2022-10-15,Basic,Referral,30.18,6.9,1,,2024-04-15,True
S202216,2023-03-01,Basic,Paid Ads,30.0,11.9,1,32.0,,False
S201760,2024-04-24,Basic,Organic,31.63,9.0,2,,,False
S202421,2023-02-05,Enterprise,Referral,465.7,6.4,0,71.0,,False
S201219,2022-09-06,Pro,Paid Ads,94.69,6.0,2,40.0,,False
S202418,2024-07-05,Basic,Organic,30.4,9.0,0,,,False
S201071,2022-02-10,Pro,Content/SEO,107.09,1.7,1,,2024-05-10,True
S202218,2023-04-05,Basic,Paid Ads,29.45,2.7,0,33.0,2024-02-05,True
S200132,2022-04-04,Pro,Referral,89.3,5.4,0,23.0,2022-09-04,True
S201571,2022-09-04,Basic,Referral,29.77,7.2,1,75.0,,False
S202808,2023-12-26,Basic,Referral,28.47,2.1,1,46.0,2024-11-26,True
S201608,2023-01-10,Basic,Paid Ads,27.22,8.4,1,,2024-07-10,True
S201354,2024-07-20,Basic,Paid Ads,27.43,12.5,1,28.0,,False
S200143,2022-07-11,Pro,Sales-led,96.04,4.4,1,59.0,,False
S201162,2022-06-15,Enterprise,Sales-led,458.97,4.2,3,,,False
S202961,2024-02-03,Basic,Organic,28.31,10.1,1,,,False
S202849,2022-12-10,Basic,Organic,27.24,14.4,2,31.0,,False
S200302,2024-03-08,Pro,Organic,103.88,8.0,2,,2024-11-08,True
S202610,2022-01-30,Basic,Paid Ads,27.57,32.4,3,79.0,2022-10-30,True
S202623,2023-02-01,Basic,Paid Ads,31.18,13.6,1,34.0,,False
S200380,2023-11-05,Basic,Organic,30.63,12.0,0,38.0,2024-04-05,True
S202490,2024-10-22,Basic,Organic,26.38,2.9,3,57.0,2024-12-22,True
S200801,2023-09-04,Basic,Paid Ads,29.37,1.7,0,77.0,,False
S200314,2022-12-13,Basic,Paid Ads,26.5,11.6,1,,,False
S202820,2022-05-30,Pro,Paid Ads,91.74,8.9,2,,,False
S200359,2023-02-22,Basic,Content/SEO,30.53,9.7,1,33.0,,False
S201536,2022-07-21,Pro,Content/SEO,97.7,10.4,1,,,False
S200254,2023-05-06,Basic,Referral,28.07,0.6,0,35.0,2024-02-06,True
S202087,2024-07-20,Basic,Organic,27.31,16.4,3,,2024-08-20,True
S200846,2022-01-03,Pro,Paid Ads,98.5,5.4,2,52.0,2024-08-03,True
S200720,2022-04-05,Basic,Referral,26.54,11.0,0,17.0,2024-01-05,True
S201278,2023-02-12,Basic,Sales-led,26.88,2.9,1,4.0,,False
S200919,2024-08-11,Enterprise,Organic,512.77,11.5,3,22.0,,False
S202573,2024-01-03,Basic,Paid Ads,26.86,14.0,0,28.0,2024-10-03,True
S200612,2023-12-20,Basic,Paid Ads,27.33,8.8,2,2.0,,False
S201017,2023-08-14,Basic,Paid Ads,28.76,6.2,2,57.0,,False
S202217,2023-08-06,Pro,Sales-led,95.91,3.9,2,50.0,2024-03-06,True
S201637,2023-07-04,Pro,Organic,90.2,14.3,0,,,False
S201690,2023-09-09,Pro,Sales-led,106.86,10.5,0,36.0,2024-06-09,True
S201753,2023-11-21,Enterprise,Sales-led,505.79,17.0,2,,,False
S200687,2023-07-11,Basic,Sales-led,31.84,15.2,3,40.0,2023-08-11,True
S200007,2022-04-05,Basic,Organic,28.21,13.8,2,12.0,,False
S200583,2024-07-16,Basic,Referral,30.71,19.9,0,25.0,,False
S201877,2022-08-07,Basic,Content/SEO,26.56,11.7,0,3.0,2024-06-07,True
S200116,2023-03-13,Basic,Organic,29.5,12.2,2,12.0,,False
S202313,2022-05-02,Basic,Organic,31.3,9.3,0,38.0,2023-01-02,True
S201333,2024-09-17,Basic,Organic,30.68,7.9,0,,,False
S202804,2024-08-01,Pro,Referral,94.12,8.5,1,56.0,,False
S200978,2023-07-10,Pro,Content/SEO,106.49,5.2,0,-19.0,2024-07-10,True
S201570,2023-01-07,Basic,Referral,31.33,4.5,1,44.0,,False
S200960,2023-03-30,Pro,Sales-led,106.57,6.7,1,25.0,,False
S201262,2024-10-31,Basic,Content/SEO,30.25,5.1,2,73.0,,False
S200871,2022-11-14,Basic,Organic,29.42,10.0,0,21.0,2023-07-14,True
S200078,2022-11-06,Basic,Paid Ads,26.98,4.8,4,46.0,2024-02-06,True
S201763,2023-07-14,Basic,Content/SEO,28.2,7.7,0,77.0,2024-10-14,True
S201388,2023-04-06,Basic,Organic,29.49,27.2,0,-37.0,2024-09-06,True
S201140,2023-09-18,Pro,Organic,95.5,9.1,1,,,False
S201682,2024-06-14,Pro,Referral,99.59,1.0,0,46.0,,False
S201463,2022-11-20,Basic,Paid Ads,29.33,15.6,1,50.0,,False
S200548,2022-04-07,Pro,Sales-led,108.5,1.9,1,32.0,,False
S200924,2022-11-21,Pro,Referral,107.86,2.8,2,37.0,2022-12-21,True
S200547,2022-11-19,Pro,Content/SEO,98.28,13.4,2,,2024-02-19,True
S202776,2024-05-02,Basic,Referral,31.58,3.4,1,,,False
S202550,2024-09-05,Pro,Organic,95.04,4.9,1,1.0,,False
S201689,2022-08-11,Basic,Sales-led,26.12,7.5,1,-12.0,2023-03-11,True
S202730,2024-01-23,Basic,Organic,27.13,9.4,0,,2024-04-23,True
S202899,2022-05-08,Basic,Organic,29.19,9.4,1,66.0,,False
S201247,2023-12-24,Enterprise,Referral,530.38,4.5,1,,,False
S200237,2022-03-03,Basic,Paid Ads,31.65,8.7,1,39.0,,False
S202765,2024-06-27,Basic,Paid Ads,27.54,6.5,1,,,False
S200747,2023-02-09,Pro,Organic,96.87,11.5,5,4.0,2024-04-09,True
S200095,2022-10-08,Basic,Content/SEO,27.71,1.2,1,41.0,2023-06-08,True
S202531,2023-10-20,Basic,Organic,31.78,6.2,1,,,False
S200045,2023-04-14,Basic,Organic,30.69,7.6,0,,2024-02-14,True
S200727,2022-10-09,Pro,Paid Ads,98.9,5.1,3,52.0,2023-10-09,True
S202734,2023-01-30,Enterprise,Referral,495.68,5.4,0,17.0,2024-01-30,True
S202006,2022-04-24,Pro,Organic,105.52,1.3,1,67.0,2022-11-24,True
S202929,2024-03-15,Basic,Sales-led,27.83,10.2,2,,,False
S200897,2023-01-03,Pro,Sales-led,95.21,11.7,0,64.0,,False
S200952,2024-02-12,Pro,Organic,91.16,3.1,1,2.0,2024-03-12,True
S200817,2023-09-30,Basic,Organic,28.05,2.2,1,95.0,,False
S200190,2023-10-08,Pro,Content/SEO,105.12,9.2,1,-7.0,,False
S201751,2024-11-11,Basic,Paid Ads,31.1,7.1,0,67.0,,False
S201018,2024-08-21,Basic,Organic,28.92,19.8,2,9.0,2024-09-21,True
S201704,2023-02-15,Basic,Paid Ads,28.87,7.4,0,44.0,,False
S201939,2023-10-20,Pro,Content/SEO,94.84,6.0,2,18.0,2024-07-20,True
S202826,2023-10-27,Basic,Paid Ads,30.25,7.7,0,43.0,2024-12-27,True
S201436,2022-05-13,Basic,Organic,29.44,3.8,2,,2022-07-13,True
S200762,2023-08-28,Basic,Paid Ads,29.73,5.0,2,48.0,,False
S200502,2022-03-06,Pro,Organic,98.28,6.5,2,17.0,,False
S202464,2023-02-05,Basic,Organic,26.17,5.2,2,45.0,,False
S200585,2024-02-05,Basic,Paid Ads,29.98,4.4,4,55.0,,False
S202766,2023-08-18,Pro,Sales-led,89.6,9.8,0,,,False
S202206,2022-12-08,Basic,Paid Ads,31.65,20.4,2,,2023-03-08,True
S200423,2024-03-16,Pro,Referral,108.02,12.1,1,37.0,2024-12-16,True
S202057,2024-09-22,Basic,Paid Ads,29.71,7.8,0,6.0,,False
S202944,2023-09-24,Basic,Sales-led,26.17,5.8,0,32.0,,False
S202179,2024-07-18,Basic,Referral,27.01,5.0,2,39.0,,False
S202658,2024-05-27,Basic,Content/SEO,28.56,13.2,3,21.0,,False
S202362,2022-01-18,Basic,Paid Ads,27.63,21.0,1,46.0,,False
S201266,2024-05-13,Basic,Organic,29.31,10.6,1,,2024-10-13,True
S202918,2024-10-19,Basic,Content/SEO,26.44,11.9,0,33.0,,False
S202005,2022-11-18,Enterprise,Referral,513.59,8.3,3,59.0,,False
S202778,2023-11-15,Basic,Referral,31.38,3.1,0,,2024-03-15,True
S201474,2024-01-14,Enterprise,Content/SEO,480.88,13.0,2,29.0,,False
S201870,2023-10-12,Basic,Organic,30.29,7.1,1,50.0,2023-11-12,True
S200539,2024-02-28,Basic,Referral,28.04,9.5,0,14.0,,False
S201284,2024-03-01,Pro,Organic,91.62,4.5,0,38.0,,False
S200945,2023-12-10,Basic,Organic,31.11,12.0,0,,,False
S200574,2022-10-20,Basic,Paid Ads,26.74,6.9,0,76.0,2023-10-20,True
S200118,2023-12-02,Pro,Organic,105.12,6.7,1,30.0,,False
S200786,2022-01-23,Basic,Paid Ads,31.11,4.3,0,56.0,,False
S201226,2022-06-07,Basic,Sales-led,31.05,9.8,0,-32.0,2023-01-07,True
S202798,2022-03-18,Pro,Paid Ads,97.97,15.9,0,,2024-06-18,True
S200109,2023-09-22,Basic,Referral,31.31,4.1,1,16.0,,False
S202486,2022-07-31,Basic,Paid Ads,29.17,2.3,2,20.0,2023-06-30,True
S200783,2022-06-12,Basic,Organic,26.97,14.4,1,,,False
S201951,2023-12-19,Pro,Content/SEO,103.7,19.5,1,,2024-10-19,True
S202587,2024-09-15,Pro,Paid Ads,106.85,16.5,1,31.0,,False
S202726,2023-07-07,Pro,Paid Ads,97.94,18.6,1,11.0,,False
S201118,2022-05-02,Basic,Content/SEO,26.75,8.8,5,17.0,2023-06-02,True
S202267,2023-04-05,Pro,Paid Ads,98.71,15.4,2,47.0,2024-10-05,True
S200214,2022-04-06,Pro,Referral,91.23,19.8,1,50.0,2024-09-06,True
S200778,2022-06-04,Basic,Content/SEO,27.91,4.4,1,63.0,2023-05-04,True
S201550,2023-01-24,Basic,Content/SEO,29.21,5.9,0,28.0,,False
S200309,2023-10-02,Basic,Sales-led,26.77,2.6,1,62.0,2024-03-02,True
S201160,2022-03-16,Pro,Referral,103.62,24.0,0,38.0,,False
S202542,2023-01-01,Pro,Referral,107.16,22.6,1,,2024-03-01,True
S200218,2022-07-14,Basic,Paid Ads,28.88,8.8,0,,,False
S200428,2023-11-05,Enterprise,Content/SEO,496.24,6.9,2,,,False
S202631,2023-07-24,Basic,Sales-led,28.11,2.4,4,37.0,,False
S200712,2022-08-25,Basic,Sales-led,26.77,5.4,1,31.0,,False
S202149,2023-09-11,Pro,Organic,99.17,10.5,1,69.0,,False
S202796,2023-08-11,Enterprise,Content/SEO,521.46,11.4,2,,,False
S200008,2022-11-10,Basic,Organic,31.18,3.2,1,21.0,,False
S202704,2024-11-16,Pro,Organic,92.87,5.7,0,,,False
S201661,2024-02-27,Pro,Referral,103.87,21.0,1,,,False
S201220,2022-01-23,Basic,Paid Ads,31.11,8.2,1,51.0,2023-02-23,True
S202187,2023-09-10,Pro,Referral,93.29,5.0,4,28.0,,False
S200595,2024-04-28,Pro,Referral,102.88,14.2,1,81.0,,False
S202365,2024-11-10,Basic,Content/SEO,29.79,3.7,1,28.0,,False
S201471,2023-11-28,Basic,Content/SEO,29.61,12.6,1,,2024-05-28,True
S202305,2022-06-22,Pro,Referral,108.13,13.6,2,27.0,2023-06-22,True
S202235,2024-11-02,Pro,Paid Ads,96.47,4.8,1,27.0,,False
S200516,2022-12-25,Pro,Organic,90.05,3.9,1,,,False
S201587,2023-09-25,Basic,Content/SEO,30.28,2.6,2,37.0,,False
S202015,2022-08-14,Basic,Organic,30.42,6.4,0,,2024-09-14,True
S202458,2024-10-08,Pro,Referral,90.78,22.2,0,-2.0,2024-11-08,True
S201662,2022-09-06,Pro,Content/SEO,90.67,5.4,1,51.0,,False
S201873,2023-02-05,Basic,Paid Ads,29.96,8.0,1,81.0,2023-09-05,True
S201216,2022-05-27,Pro,Organic,95.43,6.9,2,,,False
S201805,2023-09-10,Basic,Organic,26.31,5.7,6,-10.0,2023-10-10,True
S201332,2024-04-20,Pro,Paid Ads,97.89,7.6,1,-11.0,,False
S200674,2022-12-18,Pro,Sales-led,93.36,8.7,1,,2023-07-18,True
S200819,2023-01-28,Basic,Paid Ads,30.12,4.1,0,87.0,,False
S200431,2023-06-18,Basic,Organic,29.81,6.9,0,8.0,,False
S202755,2022-06-01,Basic,Organic,31.47,6.0,2,34.0,2024-11-01,True
S201068,2022-07-02,Basic,Organic,31.86,5.1,0,8.0,2023-10-02,True
S201773,2024-09-16,Pro,Organic,105.58,10.9,1,,,False
S200313,2024-10-31,Pro,Paid Ads,94.34,6.5,1,36.0,,False
S202312,2023-03-02,Pro,Sales-led,90.31,7.5,3,35.0,,False
S202746,2022-04-20,Pro,Referral,92.18,2.8,3,13.0,2022-07-20,True
S200060,2022-05-04,Pro,Paid Ads,103.54,6.2,2,50.0,2023-04-04,True
S201962,2024-05-03,Enterprise,Sales-led,453.83,19.8,0,55.0,,False
S200682,2023-03-15,Pro,Organic,98.72,2.8,2,31.0,2023-07-15,True
S201907,2022-04-30,Pro,Organic,97.42,2.7,1,59.0,2023-06-30,True
S202775,2023-01-23,Basic,Organic,31.86,7.2,1,69.0,,False
S201152,2024-08-31,Basic,Paid Ads,28.58,5.6,1,25.0,,False
S200889,2024-06-06,Basic,Organic,28.0,9.1,1,28.0,,False
S200944,2024-02-09,Enterprise,Paid Ads,529.15,2.7,3,10.0,2024-10-09,True
S202056,2023-05-23,Basic,Paid Ads,29.99,15.2,0,25.0,,False
S201335,2023-02-14,Basic,Sales-led,31.31,17.0,0,,,False
S201861,2023-10-05,Pro,Content/SEO,97.73,4.7,1,65.0,,False
S200644,2022-07-13,Enterprise,Referral,529.77,4.6,1,22.0,,False
S201886,2024-05-06,Pro,Referral,90.49,4.6,1,13.0,2024-09-06,True
S200526,2023-03-01,Basic,Paid Ads,26.69,12.1,0,39.0,2024-11-01,True
S200506,2023-01-12,Pro,Paid Ads,91.85,15.7,0,26.0,,False
S201230,2022-08-26,Basic,Paid Ads,27.28,4.3,1,,,False
S202937,2023-09-13,Pro,Content/SEO,99.68,0.7,2,24.0,,False
S200716,2023-04-24,Basic,Paid Ads,29.36,2.9,5,1.0,2024-02-24,True
S202023,2023-09-19,Basic,Paid Ads,31.77,11.8,1,7.0,2024-04-19,True
S201841,2024-10-08,Basic,Organic,31.88,1.5,1,66.0,,False
S201016,2023-01-02,Basic,Organic,28.9,2.8,0,,2023-05-02,True
S201968,2022-06-23,Enterprise,Content/SEO,474.95,13.5,1,40.0,,False
S200054,2024-08-14,Basic,Referral,27.89,7.3,2,,,False
S200049,2022-10-05,Basic,Referral,31.16,11.8,0,40.0,,False
S200766,2022-08-21,Pro,Paid Ads,100.47,2.9,1,35.0,2024-10-21,True
S202777,2022-10-23,Pro,Organic,89.74,8.8,2,,2024-10-23,True
S202156,2023-07-06,Basic,Paid Ads,27.08,10.3,1,,2024-06-06,True
S200809,2024-07-22,Basic,Paid Ads,31.66,9.3,0,8.0,2024-12-22,True
S202070,2023-10-04,Basic,Paid Ads,29.56,31.8,2,,2024-05-04,True
S200376,2022-08-08,Pro,Paid Ads,95.01,5.9,1,55.0,,False
S200736,2024-09-17,Pro,Organic,97.12,12.6,0,56.0,,False
S202589,2023-10-01,Basic,Content/SEO,26.69,8.3,1,,,False
S200594,2024-11-17,Pro,Organic,98.22,0.8,1,37.0,,False
S200348,2024-04-15,Basic,Referral,31.1,5.6,1,20.0,,False
S200093,2024-05-21,Pro,Paid Ads,90.8,2.3,1,41.0,,False
S201248,2024-09-20,Pro,Paid Ads,89.87,8.4,3,,,False
S202797,2023-06-25,Pro,Referral,98.09,6.2,2,42.0,,False
S202893,2022-06-22,Basic,Organic,26.31,13.6,0,77.0,,False
S202539,2022-03-15,Basic,Paid Ads,27.95,2.9,0,50.0,2024-03-15,True
S202384,2022-06-12,Pro,Content/SEO,95.57,14.7,0,57.0,2023-01-12,True
S202518,2022-10-17,Basic,Sales-led,29.76,2.0,2,77.0,,False
S201681,2022-04-16,Pro,Content/SEO,101.19,15.6,4,-18.0,2023-05-16,True
